Unnamed,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
5853,45582,Male,Loyal Customer,43,Business travel,Eco,260,4,3,3,3,4,4,4,4,5,3,4,4,3,4,49,42,satisfied
5854,98777,Male,Loyal Customer,60,Business travel,Business,2075,1,1,1,1,3,4,4,5,5,5,5,4,5,3,3,0,satisfied
5855,24236,Male,Loyal Customer,68,Business travel,Business,302,0,0,0,3,1,5,1,4,4,4,4,2,4,4,6,0,satisfied
5856,40007,Female,Loyal Customer,43,Business travel,Business,3629,5,5,5,5,5,1,1,3,3,4,3,4,3,4,0,0,satisfied
5857,90976,Male,disloyal Customer,41,Business travel,Eco,115,4,0,4,3,5,4,5,5,4,3,4,4,1,5,0,0,neutral or dissatisfied
5858,88125,Male,Loyal Customer,50,Business travel,Business,444,1,1,1,1,3,4,4,2,2,2,2,3,2,4,9,11,satisfied
5859,83161,Female,Loyal Customer,41,Business travel,Business,1858,2,2,2,2,5,4,4,5,5,5,5,4,5,3,0,0,satisfied
5860,16865,Female,Loyal Customer,36,Business travel,Business,3724,4,1,4,4,2,1,2,4,4,4,4,3,4,4,7,11,satisfied
5861,57881,Male,Loyal Customer,39,Business travel,Business,305,3,3,3,3,2,4,5,4,4,5,4,3,4,3,4,6,satisfied
5862,74501,Male,Loyal Customer,56,Business travel,Business,3006,3,3,2,3,5,5,5,4,4,4,4,5,4,3,0,0,satisfied
5863,45141,Male,disloyal Customer,48,Business travel,Eco,174,1,3,0,5,1,0,1,1,3,4,2,5,2,1,1,0,neutral or dissatisfied
5864,25148,Female,Loyal Customer,28,Business travel,Business,2061,1,1,1,1,5,5,5,5,5,2,1,3,3,5,6,0,satisfied
5865,29897,Female,Loyal Customer,36,Business travel,Business,3545,5,5,5,5,2,4,5,4,4,4,4,3,4,3,0,0,satisfied
5866,93153,Female,Loyal Customer,44,Business travel,Business,3850,5,5,5,5,2,5,5,4,4,4,4,5,4,4,0,0,satisfied
5867,96502,Male,Loyal Customer,33,Business travel,Eco,302,4,4,4,4,4,4,4,4,1,5,4,4,2,4,17,10,satisfied
5868,118258,Female,Loyal Customer,41,Business travel,Eco,349,4,5,5,5,4,4,4,4,1,4,3,2,5,4,12,4,satisfied
5869,33201,Female,Loyal Customer,50,Business travel,Eco Plus,216,4,1,1,1,3,4,5,4,4,4,4,4,4,1,0,0,satisfied
5870,41001,Male,Loyal Customer,54,Business travel,Eco,1297,4,4,4,4,4,4,4,4,3,3,4,2,1,4,0,0,satisfied
5871,76298,Female,Loyal Customer,44,Business travel,Business,2182,1,1,1,1,4,4,5,4,4,4,4,5,4,3,0,0,satisfied
5872,105451,Male,disloyal Customer,9,Business travel,Business,998,4,1,5,3,1,5,1,1,3,4,5,5,5,1,0,0,satisfied
5873,64240,Female,disloyal Customer,11,Business travel,Eco,995,1,1,1,4,5,1,5,5,3,1,3,1,3,5,15,10,neutral or dissatisfied
5874,128677,Female,disloyal Customer,21,Business travel,Eco,768,1,1,1,4,1,4,1,3,4,3,4,1,3,1,64,71,neutral or dissatisfied
5875,57803,Male,disloyal Customer,25,Business travel,Eco,1235,2,2,2,3,2,2,2,2,4,3,3,1,4,2,1,0,neutral or dissatisfied
5876,62940,Female,Loyal Customer,42,Business travel,Business,862,2,2,2,2,4,5,4,4,4,4,4,4,4,5,0,0,satisfied
5877,88391,Male,Loyal Customer,25,Business travel,Business,2225,2,5,4,5,2,2,2,2,4,2,4,3,4,2,14,18,neutral or dissatisfied
5878,20621,Male,disloyal Customer,13,Business travel,Eco,783,2,2,2,4,5,2,5,5,4,5,4,1,3,5,30,20,neutral or dissatisfied
5879,58821,Male,Loyal Customer,26,Personal Travel,Eco,1012,1,3,1,2,1,1,1,1,3,3,4,2,4,1,12,7,neutral or dissatisfied
5880,4560,Female,Loyal Customer,52,Business travel,Eco,561,3,1,1,1,3,3,4,3,3,3,3,1,3,3,0,0,neutral or dissatisfied
5881,50736,Female,Loyal Customer,21,Personal Travel,Eco,193,2,5,2,2,1,2,1,1,5,2,4,3,5,1,0,0,neutral or dissatisfied
5882,78258,Female,Loyal Customer,47,Business travel,Business,1645,2,2,2,2,5,5,4,4,4,4,4,4,4,5,7,8,satisfied
5883,50522,Female,Loyal Customer,56,Personal Travel,Eco,109,4,3,4,1,2,4,4,5,5,4,5,2,5,2,0,0,neutral or dissatisfied
5884,52484,Female,Loyal Customer,10,Personal Travel,Eco Plus,651,3,2,3,3,3,3,3,3,1,2,2,3,3,3,0,0,neutral or dissatisfied
5885,43279,Female,disloyal Customer,32,Business travel,Eco,531,3,0,4,4,3,4,3,3,1,1,5,2,4,3,0,0,neutral or dissatisfied
5886,103883,Female,Loyal Customer,33,Personal Travel,Eco,1072,2,5,2,1,1,2,1,1,5,2,4,4,5,1,1,0,neutral or dissatisfied
5887,52186,Male,disloyal Customer,27,Business travel,Eco,493,4,0,4,2,5,4,5,5,1,2,2,4,1,5,0,2,neutral or dissatisfied
5888,119042,Female,disloyal Customer,39,Business travel,Business,2279,2,2,2,4,3,2,3,3,3,5,3,3,4,3,19,0,neutral or dissatisfied
5889,56894,Male,disloyal Customer,26,Business travel,Business,2565,3,3,3,2,5,3,5,5,5,3,5,4,4,5,0,0,neutral or dissatisfied
5890,52283,Female,disloyal Customer,38,Business travel,Eco,425,4,5,4,1,4,4,4,4,4,4,3,4,3,4,0,0,neutral or dissatisfied
5891,24420,Male,Loyal Customer,58,Business travel,Eco,634,5,4,5,4,5,5,5,5,3,5,5,5,4,5,0,0,satisfied
5892,49837,Female,disloyal Customer,36,Business travel,Eco,134,3,0,4,4,2,4,2,2,3,2,5,2,1,2,0,5,neutral or dissatisfied
5893,31676,Female,Loyal Customer,43,Business travel,Business,3547,2,3,3,3,4,4,3,2,2,2,2,2,2,2,0,0,neutral or dissatisfied
5894,61219,Male,Loyal Customer,30,Business travel,Business,3071,2,1,4,1,2,2,2,2,2,2,4,1,4,2,0,0,neutral or dissatisfied
5895,70850,Female,Loyal Customer,30,Business travel,Business,2813,1,1,1,1,5,5,5,5,5,4,5,5,5,5,8,0,satisfied
5896,117174,Male,Loyal Customer,20,Personal Travel,Eco,651,3,4,3,4,3,3,3,2,4,5,2,3,3,3,176,161,neutral or dissatisfied
5897,126003,Male,disloyal Customer,39,Business travel,Business,631,1,1,1,4,5,1,1,5,4,5,5,5,4,5,0,0,neutral or dissatisfied
5898,48818,Female,Loyal Customer,59,Personal Travel,Business,86,4,4,4,4,5,4,4,4,4,4,4,4,4,1,0,0,satisfied
5899,84193,Female,Loyal Customer,37,Business travel,Business,3729,2,2,2,2,2,5,5,4,4,5,4,4,4,3,24,40,satisfied
5900,92739,Female,Loyal Customer,58,Business travel,Business,1276,1,1,1,1,4,4,4,5,5,5,5,5,5,5,0,0,satisfied
5901,1531,Male,disloyal Customer,40,Business travel,Business,862,3,2,2,2,3,2,5,3,5,2,4,4,4,3,0,0,neutral or dissatisfied
5902,46841,Male,Loyal Customer,52,Business travel,Eco,850,5,5,5,5,5,5,5,5,2,4,2,5,1,5,38,56,satisfied
5903,58704,Female,Loyal Customer,25,Business travel,Business,4243,4,5,3,5,3,4,4,3,2,3,4,4,4,4,4,0,neutral or dissatisfied
5904,2446,Male,Loyal Customer,47,Business travel,Business,604,5,5,5,5,3,4,4,5,5,5,5,4,5,4,17,3,satisfied
5905,38393,Female,Loyal Customer,23,Personal Travel,Eco,1626,2,5,2,2,4,2,4,4,5,5,4,3,4,4,0,0,neutral or dissatisfied
5906,92461,Female,Loyal Customer,45,Business travel,Eco,1947,1,1,3,1,4,3,3,1,1,1,1,1,1,4,33,30,neutral or dissatisfied
5907,46590,Male,disloyal Customer,33,Business travel,Eco,125,1,2,1,3,3,1,3,3,4,5,4,1,4,3,40,55,neutral or dissatisfied
5908,113398,Male,disloyal Customer,23,Business travel,Eco,397,3,0,3,3,4,3,4,4,3,4,4,5,4,4,0,0,neutral or dissatisfied
5909,110687,Male,Loyal Customer,59,Personal Travel,Eco,837,2,4,2,3,5,2,5,5,3,3,5,3,5,5,0,0,neutral or dissatisfied
5910,33993,Male,disloyal Customer,27,Business travel,Eco,899,3,3,3,4,4,3,1,4,3,2,5,2,5,4,0,0,neutral or dissatisfied
5911,26854,Male,Loyal Customer,65,Personal Travel,Eco,224,2,1,2,3,2,2,2,2,3,4,3,3,3,2,6,8,neutral or dissatisfied
5912,76370,Male,Loyal Customer,44,Business travel,Business,3339,3,3,3,3,5,5,5,4,4,4,4,3,4,3,0,19,satisfied
5913,26170,Female,disloyal Customer,29,Business travel,Eco,515,3,4,3,4,4,3,4,4,3,1,4,3,4,4,21,4,neutral or dissatisfied
5914,71502,Male,Loyal Customer,51,Business travel,Business,2820,5,5,5,5,4,4,5,4,4,5,4,3,4,5,2,0,satisfied
5915,98071,Female,Loyal Customer,46,Business travel,Business,1449,2,2,2,2,2,4,4,3,3,4,3,5,3,5,2,0,satisfied
5916,33558,Female,Loyal Customer,37,Business travel,Eco,399,4,4,4,4,4,4,4,4,3,1,2,4,1,4,0,6,satisfied
5917,126648,Male,disloyal Customer,37,Business travel,Eco,202,3,0,3,4,4,3,3,4,2,2,5,2,2,4,0,0,neutral or dissatisfied
5918,5541,Male,Loyal Customer,52,Personal Travel,Eco,431,1,5,1,2,2,1,2,2,5,5,4,4,5,2,0,0,neutral or dissatisfied
5919,119914,Female,Loyal Customer,48,Business travel,Business,872,2,4,4,4,4,4,4,2,2,2,2,3,2,2,0,0,neutral or dissatisfied
5920,5960,Female,Loyal Customer,26,Personal Travel,Eco,1250,2,3,2,3,2,2,2,2,3,1,2,4,3,2,3,7,neutral or dissatisfied
5921,60374,Male,Loyal Customer,42,Business travel,Business,1452,5,5,5,5,3,5,5,5,5,5,5,3,5,4,42,68,satisfied
5922,58841,Female,disloyal Customer,24,Business travel,Eco,1012,1,1,1,4,3,1,3,3,4,2,4,5,4,3,32,35,neutral or dissatisfied
5923,21279,Male,Loyal Customer,20,Business travel,Business,2940,2,4,4,4,2,2,2,2,2,4,3,2,4,2,6,1,neutral or dissatisfied
5924,45787,Male,Loyal Customer,41,Business travel,Eco,391,3,1,1,1,4,3,4,4,3,3,2,3,2,4,0,0,satisfied
5925,66126,Female,Loyal Customer,37,Business travel,Business,2801,2,4,4,4,1,4,3,5,5,4,2,1,5,2,18,18,neutral or dissatisfied
5926,79505,Female,Loyal Customer,58,Business travel,Business,2166,5,5,5,5,2,2,2,4,3,4,4,2,4,2,164,152,satisfied
5927,120040,Female,Loyal Customer,41,Business travel,Business,2911,5,5,5,5,2,5,4,4,4,4,5,4,4,5,0,0,satisfied
5928,47204,Female,Loyal Customer,12,Personal Travel,Eco,954,2,3,2,4,1,2,1,1,5,3,5,3,3,1,6,0,neutral or dissatisfied
5929,37537,Female,Loyal Customer,28,Business travel,Eco,1005,4,3,3,3,4,4,4,4,1,4,3,2,2,4,24,26,neutral or dissatisfied
5930,90604,Male,disloyal Customer,44,Business travel,Business,366,3,3,3,3,4,3,4,4,5,4,4,5,5,4,0,0,neutral or dissatisfied
5931,94869,Female,Loyal Customer,42,Business travel,Business,3234,3,3,3,3,4,4,3,3,3,3,3,2,3,3,50,48,neutral or dissatisfied
5932,56804,Female,disloyal Customer,42,Business travel,Business,1725,3,3,3,4,3,3,3,3,4,5,4,5,5,3,0,0,neutral or dissatisfied
5933,48762,Female,disloyal Customer,24,Business travel,Business,110,5,5,5,2,5,5,5,5,3,2,5,5,5,5,0,0,satisfied
5934,77908,Female,Loyal Customer,43,Personal Travel,Eco,456,3,5,3,3,2,5,5,3,3,3,1,5,3,4,0,2,neutral or dissatisfied
5935,105308,Female,Loyal Customer,43,Personal Travel,Eco,967,2,5,2,3,4,5,5,3,3,2,5,4,3,3,24,42,neutral or dissatisfied
5936,127064,Female,disloyal Customer,43,Business travel,Eco,647,2,4,2,3,4,2,4,4,3,1,4,1,3,4,0,0,neutral or dissatisfied
5937,55623,Female,Loyal Customer,45,Business travel,Business,1824,2,2,3,2,4,3,4,5,5,5,5,4,5,3,0,0,satisfied
5938,94636,Female,Loyal Customer,56,Business travel,Business,2067,1,0,0,4,1,3,4,4,4,0,4,2,4,4,0,0,neutral or dissatisfied
5939,23303,Female,Loyal Customer,56,Business travel,Eco,359,4,4,4,4,3,4,3,4,4,4,4,4,4,3,0,0,neutral or dissatisfied
5940,103741,Female,Loyal Customer,45,Personal Travel,Eco,405,5,4,5,3,4,5,5,4,4,5,1,4,4,3,0,0,satisfied
5941,103688,Male,Loyal Customer,22,Business travel,Eco,405,3,3,1,3,3,3,1,3,2,3,3,4,2,3,0,0,neutral or dissatisfied
5942,54927,Female,disloyal Customer,24,Business travel,Eco,1303,5,5,5,1,5,5,5,5,5,4,4,5,4,5,2,0,satisfied
5943,1216,Female,Loyal Customer,58,Personal Travel,Eco,113,1,2,0,3,1,3,3,4,4,0,4,2,4,2,0,0,neutral or dissatisfied
5944,100484,Female,Loyal Customer,28,Business travel,Eco,580,1,2,2,2,1,1,1,1,3,4,1,2,1,1,28,20,neutral or dissatisfied
5945,88696,Male,Loyal Customer,21,Personal Travel,Eco,404,2,5,2,4,5,2,5,5,5,5,5,4,4,5,0,0,neutral or dissatisfied
5946,115736,Female,Loyal Customer,32,Business travel,Business,2614,5,4,4,4,5,4,5,5,3,3,2,4,3,5,44,40,neutral or dissatisfied
5947,54220,Female,Loyal Customer,53,Business travel,Eco,1222,5,3,3,3,1,2,3,5,5,5,5,1,5,4,11,0,satisfied
5948,85579,Female,disloyal Customer,68,Business travel,Eco,259,4,2,4,4,2,4,3,2,2,2,3,2,3,2,4,6,neutral or dissatisfied
5949,114639,Male,disloyal Customer,28,Business travel,Business,480,1,1,1,3,1,1,1,1,5,3,5,5,4,1,0,0,neutral or dissatisfied
5950,65605,Male,disloyal Customer,72,Business travel,Eco,237,2,3,3,4,4,3,3,4,3,3,3,3,3,4,0,8,neutral or dissatisfied
5951,62920,Female,Loyal Customer,26,Business travel,Business,3071,2,2,2,2,4,4,4,4,4,5,5,3,4,4,0,0,satisfied
5952,86058,Female,Loyal Customer,49,Business travel,Business,2448,5,5,5,5,2,5,5,4,4,4,4,3,4,4,12,9,satisfied
5953,37588,Male,disloyal Customer,18,Business travel,Eco,1005,2,1,1,3,5,1,5,5,1,5,3,2,3,5,59,47,neutral or dissatisfied
5954,7573,Male,Loyal Customer,30,Business travel,Business,594,1,1,1,1,5,5,5,5,3,3,5,4,4,5,0,0,satisfied
5955,50494,Female,Loyal Customer,50,Personal Travel,Eco,207,2,3,2,1,4,2,3,3,3,2,3,5,3,4,0,1,neutral or dissatisfied
5956,103123,Female,Loyal Customer,55,Personal Travel,Eco,460,3,5,3,4,4,5,5,4,4,3,2,4,4,3,0,0,neutral or dissatisfied
5957,97578,Female,Loyal Customer,37,Business travel,Business,448,2,4,4,4,3,4,3,2,2,2,2,1,2,3,0,0,neutral or dissatisfied
5958,48278,Female,Loyal Customer,43,Business travel,Eco Plus,391,3,1,1,1,2,4,3,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
5959,121483,Male,Loyal Customer,22,Personal Travel,Eco,331,2,4,2,3,2,2,2,2,3,3,5,5,5,2,0,1,neutral or dissatisfied
5960,68958,Male,Loyal Customer,51,Business travel,Business,700,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0,satisfied
5961,113016,Male,Loyal Customer,21,Personal Travel,Eco Plus,1751,1,2,1,3,3,1,3,3,1,2,4,1,3,3,19,45,neutral or dissatisfied
5962,99982,Male,Loyal Customer,35,Personal Travel,Business,281,2,1,2,2,3,2,2,1,1,2,1,1,1,4,0,6,neutral or dissatisfied
5963,7339,Female,Loyal Customer,35,Business travel,Business,2644,4,4,5,4,2,4,5,4,4,4,4,4,4,4,14,0,satisfied
5964,72653,Female,Loyal Customer,41,Personal Travel,Eco,1119,4,5,4,2,1,4,1,1,5,3,5,3,4,1,20,41,neutral or dissatisfied
5965,105216,Male,Loyal Customer,52,Business travel,Eco,377,2,2,2,2,2,2,2,2,4,1,4,1,3,2,0,0,neutral or dissatisfied
5966,20424,Female,Loyal Customer,37,Personal Travel,Eco,299,1,4,1,2,5,1,3,5,3,2,4,4,4,5,72,72,neutral or dissatisfied
5967,96740,Female,Loyal Customer,48,Business travel,Business,1606,2,2,2,2,4,4,4,4,4,4,4,4,4,5,0,0,satisfied
5968,83029,Male,disloyal Customer,25,Business travel,Business,957,4,0,4,4,4,4,4,4,4,4,5,5,4,4,0,0,neutral or dissatisfied
5969,22526,Male,disloyal Customer,30,Business travel,Eco Plus,143,3,3,3,5,5,3,3,5,1,5,1,3,3,5,0,0,neutral or dissatisfied
5970,16170,Female,Loyal Customer,51,Business travel,Business,277,3,3,3,3,4,4,1,4,4,4,4,2,4,3,0,0,satisfied
5971,127097,Male,Loyal Customer,59,Business travel,Eco,221,4,3,3,3,3,4,3,3,4,2,2,1,2,3,0,0,satisfied
5972,15279,Female,Loyal Customer,66,Personal Travel,Eco,460,2,5,2,3,1,3,4,3,3,2,5,2,3,1,1,0,neutral or dissatisfied
5973,49612,Male,Loyal Customer,37,Business travel,Business,110,4,4,4,4,5,3,3,4,4,4,4,4,4,4,1,0,satisfied
5974,46364,Male,disloyal Customer,29,Business travel,Business,1081,4,4,4,3,2,4,1,2,2,1,2,3,1,2,0,0,satisfied
5975,15150,Male,Loyal Customer,55,Personal Travel,Eco,1042,5,1,5,3,4,5,3,4,1,2,4,1,3,4,114,116,satisfied
5976,70799,Female,Loyal Customer,42,Personal Travel,Eco,328,3,3,3,3,1,4,3,1,1,3,1,4,1,1,0,1,neutral or dissatisfied
5977,30413,Male,Loyal Customer,51,Business travel,Eco Plus,775,2,5,5,5,3,2,3,3,1,5,3,3,4,3,0,1,neutral or dissatisfied
5978,65986,Male,Loyal Customer,10,Personal Travel,Eco,1372,4,4,4,3,3,4,1,3,4,4,3,4,4,3,0,0,neutral or dissatisfied
5979,26722,Male,Loyal Customer,25,Business travel,Eco Plus,406,5,1,1,1,5,5,3,5,2,4,3,1,5,5,0,0,satisfied
5980,76676,Female,Loyal Customer,49,Personal Travel,Eco,516,3,4,3,3,3,5,4,5,5,3,2,5,5,4,0,0,neutral or dissatisfied
5981,6683,Male,Loyal Customer,50,Business travel,Business,3632,3,3,3,3,5,5,5,4,4,4,4,5,4,5,23,26,satisfied
5982,114964,Male,Loyal Customer,72,Business travel,Eco,447,1,4,4,4,1,1,1,1,4,5,4,4,4,1,0,0,neutral or dissatisfied
5983,36775,Female,Loyal Customer,54,Business travel,Business,2611,3,2,2,2,3,3,3,3,3,4,4,3,4,3,235,236,neutral or dissatisfied
5984,73339,Female,Loyal Customer,43,Business travel,Business,3004,5,5,5,5,5,5,4,5,5,5,5,5,5,3,21,38,satisfied
5985,49524,Male,Loyal Customer,39,Business travel,Business,3886,4,1,1,1,3,2,2,4,4,4,4,2,4,4,4,0,neutral or dissatisfied
5986,52609,Female,disloyal Customer,27,Business travel,Eco,160,5,0,5,4,2,5,2,2,1,5,5,3,3,2,0,0,satisfied
5987,79345,Female,disloyal Customer,23,Business travel,Eco,620,3,1,3,2,4,3,4,4,1,3,1,1,1,4,0,8,neutral or dissatisfied
5988,28163,Male,disloyal Customer,30,Business travel,Eco,834,1,1,1,4,1,1,2,1,4,4,3,1,3,1,0,0,neutral or dissatisfied
5989,77762,Female,disloyal Customer,19,Business travel,Eco,696,4,4,4,1,2,4,2,2,5,2,4,1,2,2,1,0,satisfied
5990,57640,Male,Loyal Customer,49,Business travel,Business,2719,2,4,4,4,2,1,1,4,4,4,2,2,4,2,0,0,neutral or dissatisfied
5991,31167,Male,Loyal Customer,36,Business travel,Business,516,4,4,4,4,2,2,5,5,5,5,5,5,5,2,19,19,satisfied
5992,23831,Female,Loyal Customer,66,Personal Travel,Eco,1131,3,4,3,1,2,4,4,2,2,3,2,4,2,3,4,1,neutral or dissatisfied
5993,92274,Male,Loyal Customer,56,Business travel,Eco,2036,1,4,4,4,1,1,1,1,2,4,2,2,4,1,0,0,neutral or dissatisfied
5994,56052,Male,Loyal Customer,80,Business travel,Business,3263,3,2,2,2,4,4,4,3,3,2,3,1,3,4,0,0,neutral or dissatisfied
5995,113600,Female,Loyal Customer,38,Business travel,Business,236,2,2,2,2,4,5,4,5,5,4,5,5,5,3,8,0,satisfied
5996,52657,Male,Loyal Customer,48,Personal Travel,Eco,119,3,4,0,3,5,0,5,5,1,2,5,2,5,5,0,12,neutral or dissatisfied
5997,39122,Female,Loyal Customer,42,Business travel,Business,3391,3,3,3,3,2,3,3,4,4,4,3,2,4,4,0,2,satisfied
5998,85158,Male,Loyal Customer,26,Business travel,Business,696,5,5,5,5,4,5,4,4,3,2,4,3,5,4,17,7,satisfied
5999,87630,Female,disloyal Customer,48,Business travel,Business,606,4,4,4,5,4,4,1,4,5,3,5,3,5,4,0,0,satisfied
6000,44147,Female,Loyal Customer,24,Personal Travel,Eco,120,2,4,0,3,4,0,4,4,2,4,3,1,4,4,0,0,neutral or dissatisfied
6001,51163,Female,Loyal Customer,35,Personal Travel,Eco,190,1,4,1,2,2,1,4,2,3,5,4,4,4,2,48,31,neutral or dissatisfied
6002,124532,Male,Loyal Customer,52,Business travel,Business,2168,2,2,2,2,5,5,5,5,5,5,5,4,5,4,0,5,satisfied
6003,95122,Male,Loyal Customer,50,Personal Travel,Eco,319,2,2,2,3,1,2,1,1,3,3,3,3,4,1,0,0,neutral or dissatisfied
6004,6984,Female,Loyal Customer,49,Business travel,Business,299,0,0,0,5,3,5,4,1,1,1,1,5,1,5,0,4,satisfied
6005,115982,Male,Loyal Customer,67,Personal Travel,Eco,333,4,5,2,2,5,2,5,5,5,3,5,3,4,5,74,66,neutral or dissatisfied
6006,73568,Male,Loyal Customer,54,Business travel,Business,2312,4,5,5,5,3,3,3,2,2,3,4,1,2,4,0,0,neutral or dissatisfied
6007,32572,Male,Loyal Customer,38,Business travel,Eco,101,5,4,4,4,5,5,5,5,4,4,1,1,2,5,0,1,satisfied
6008,24632,Female,Loyal Customer,60,Personal Travel,Eco,526,1,4,1,1,3,4,5,2,2,1,2,4,2,5,47,55,neutral or dissatisfied
6009,106358,Female,disloyal Customer,27,Business travel,Business,551,2,2,2,1,3,2,1,3,4,2,5,4,5,3,63,63,neutral or dissatisfied
6010,128906,Female,Loyal Customer,53,Business travel,Business,2248,5,5,5,5,5,3,5,5,5,5,5,5,5,3,4,0,satisfied
6011,15178,Female,disloyal Customer,38,Business travel,Eco,416,3,1,3,4,4,3,3,4,2,5,4,4,3,4,0,0,neutral or dissatisfied
6012,946,Male,Loyal Customer,56,Business travel,Business,140,4,1,1,1,2,3,3,2,2,2,4,3,2,4,15,21,neutral or dissatisfied
6013,114650,Female,Loyal Customer,49,Business travel,Business,337,3,3,3,3,4,5,5,5,5,5,5,4,5,3,0,0,satisfied
6014,71719,Female,Loyal Customer,44,Business travel,Business,1990,2,3,3,3,2,3,3,2,2,2,2,1,2,4,99,92,neutral or dissatisfied
6015,104318,Female,Loyal Customer,47,Business travel,Eco,409,2,3,3,3,2,3,3,3,3,2,3,4,3,2,0,0,neutral or dissatisfied
6016,100272,Male,Loyal Customer,24,Business travel,Business,2639,4,4,4,4,5,5,5,5,4,3,4,5,5,5,0,0,satisfied
6017,36697,Female,Loyal Customer,66,Personal Travel,Eco,1185,2,4,2,4,3,4,5,4,4,2,4,5,4,4,0,15,neutral or dissatisfied
6018,103279,Female,Loyal Customer,21,Personal Travel,Eco Plus,888,2,2,2,2,2,2,2,2,2,5,2,3,3,2,5,0,neutral or dissatisfied
6019,31465,Male,Loyal Customer,32,Business travel,Business,2407,4,4,4,4,5,5,5,5,3,2,5,2,2,5,0,0,satisfied
6020,120583,Female,Loyal Customer,29,Business travel,Business,980,3,4,5,4,3,4,3,3,4,4,3,4,4,3,9,0,neutral or dissatisfied
6021,127912,Male,Loyal Customer,45,Personal Travel,Eco,1671,2,5,2,4,4,2,4,4,1,4,4,2,3,4,1,0,neutral or dissatisfied
6022,1599,Male,Loyal Customer,53,Personal Travel,Eco,140,3,1,3,4,4,3,4,4,4,5,3,4,3,4,0,1,neutral or dissatisfied
6023,84243,Female,Loyal Customer,16,Personal Travel,Eco Plus,432,3,4,3,1,4,3,4,4,4,5,5,4,5,4,44,48,neutral or dissatisfied
6024,31135,Female,Loyal Customer,51,Business travel,Eco,591,3,3,4,3,1,4,4,4,4,3,4,2,4,1,17,30,neutral or dissatisfied
6025,100028,Male,disloyal Customer,36,Business travel,Business,289,1,1,1,3,5,1,3,5,4,5,5,4,5,5,1,0,neutral or dissatisfied
6026,65259,Male,disloyal Customer,23,Business travel,Eco,190,5,4,5,1,5,5,5,5,4,4,4,5,5,5,0,0,satisfied
6027,45736,Male,Loyal Customer,32,Personal Travel,Eco,1463,3,4,3,3,2,3,2,2,1,4,4,2,3,2,122,125,neutral or dissatisfied
6028,82987,Female,Loyal Customer,27,Business travel,Business,3388,3,3,3,3,4,4,4,4,3,5,5,3,4,4,64,43,satisfied
6029,1877,Female,disloyal Customer,80,Business travel,Business,531,3,3,3,4,5,3,4,2,2,3,2,2,2,3,0,13,neutral or dissatisfied
6030,20994,Male,Loyal Customer,48,Business travel,Eco Plus,689,5,5,5,5,5,5,5,5,4,3,4,1,4,5,10,6,satisfied
6031,112742,Female,disloyal Customer,22,Business travel,Eco,697,3,3,3,3,1,3,1,1,1,5,3,1,4,1,38,20,neutral or dissatisfied
6032,104836,Female,Loyal Customer,44,Business travel,Business,1520,2,2,2,2,3,2,3,5,5,5,5,1,5,4,102,116,satisfied
6033,112939,Female,Loyal Customer,37,Personal Travel,Eco,715,4,3,4,3,3,4,1,3,3,2,2,3,3,3,55,55,neutral or dissatisfied
6034,26271,Male,Loyal Customer,55,Business travel,Eco,859,1,5,5,5,1,1,1,1,2,4,3,2,3,1,0,0,neutral or dissatisfied
6035,46410,Male,Loyal Customer,50,Business travel,Business,458,1,1,1,1,1,2,5,5,5,5,5,4,5,1,38,89,satisfied
6036,98532,Female,Loyal Customer,64,Personal Travel,Eco,668,3,3,2,1,3,2,4,4,4,2,4,4,4,1,9,1,neutral or dissatisfied
6037,123162,Female,Loyal Customer,31,Business travel,Business,1603,2,2,5,2,5,5,5,5,3,3,5,4,5,5,21,27,satisfied
6038,49987,Male,disloyal Customer,26,Business travel,Eco,250,4,0,4,4,4,3,3,3,4,3,4,3,2,3,155,153,neutral or dissatisfied
6039,13457,Female,Loyal Customer,47,Personal Travel,Eco,475,3,3,3,4,5,3,3,1,1,3,1,2,1,2,20,7,neutral or dissatisfied
6040,62772,Male,Loyal Customer,32,Business travel,Business,2556,1,4,4,4,1,1,1,2,1,2,1,1,3,1,0,6,neutral or dissatisfied
6041,8487,Male,Loyal Customer,50,Business travel,Business,2370,2,2,5,2,2,4,5,3,3,3,3,4,3,4,0,4,satisfied
6042,20428,Female,Loyal Customer,48,Personal Travel,Eco,196,3,5,3,5,2,4,1,3,3,3,3,3,3,5,0,12,neutral or dissatisfied
6043,17069,Male,Loyal Customer,28,Business travel,Eco,282,5,1,5,1,5,5,5,5,3,5,1,4,2,5,0,0,satisfied
6044,106901,Female,Loyal Customer,61,Personal Travel,Eco,704,2,4,1,5,2,3,5,5,5,1,5,5,5,1,13,2,neutral or dissatisfied
6045,29982,Male,Loyal Customer,39,Business travel,Business,213,3,3,3,3,2,2,2,5,5,5,4,5,5,2,0,0,satisfied
6046,36849,Female,Loyal Customer,44,Business travel,Eco Plus,369,3,2,2,2,3,3,4,3,3,3,3,4,3,3,21,14,neutral or dissatisfied
